Date,Open,High,Low,Close,Adj Close,Volume
2019-08-05,88.989998,89.669998,87.230003,87.230003,86.064011,96386
2019-08-06,83.25,84.300003,82.730003,84.239998,83.113976,673787
2019-08-07,83.599998,85.879997,83.599998,85.739998,84.593925,406172
2019-08-08,85.440002,86.93,84.769997,86.93,85.768021,420202
2019-08-09,87.089996,87.260002,86.339996,86.830002,85.669357,301737
2019-08-12,86.830002,87.279999,86.330002,86.989998,85.827209,204839
2019-08-13,86.650002,87.169998,86.129997,87.150002,85.985077,396933
2019-08-14,87.510002,87.650002,86.889999,87.580002,86.409332,294981
2019-08-15,87,88.790001,85,85.18,84.041412,738476
2019-08-16,85.639999,86.300003,84.25,84.790001,83.656624,409907
2019-08-19,85.370003,86.199997,84.209999,84.550003,83.41983,396771
2019-08-20,84.959999,85.980003,84.824997,85.959999,84.810982,468271
2019-08-21,85.110001,85.639999,84.559998,85.470001,84.327538,415033
2019-08-22,85.980003,86.489998,85.290001,85.57,84.426193,343381
2019-08-23,85.620003,86.154999,85.129997,85.690002,84.544594,226335
2019-08-26,84.370003,84.650002,83.550003,84.589996,83.45929,277074
2019-08-27,84.989998,85.470001,84.610001,85.230003,84.090744,456046
2019-08-28,85.330002,86.029999,85.25,85.989998,84.840584,321796
2019-08-29,86,86,85.019997,85.25,84.110474,457953
2019-08-30,86.5,87.050003,85.830002,86.309998,85.156303,900306
2019-09-02,86.370003,87,85.650002,85.760002,84.613655,258229
2019-09-03,null,null,null,null,null,null
2019-09-04,85.120003,85.510002,84.595001,85.510002,84.366997,419292
2019-09-05,84.129997,84.940002,83.860001,84.540001,84.540001,375669
2019-09-06,85.199997,85.93,84.5,85.720001,85.720001,314446
2019-09-09,85.720001,85.879997,84.639999,85.57,85.57,294660
2019-09-10,85.18,85.809998,82.610001,83.300003,83.300003,552354
2019-09-11,83.139999,83.150002,80.949997,81.599998,81.599998,527691
2019-09-12,81.839996,82.900002,81.25,81.339996,81.339996,482500
2019-09-13,80.580002,81.330002,79.739998,79.910004,79.910004,721292
2019-09-16,79.410004,80.5,79.410004,79.970001,79.970001,690181
