Date,Open,High,Low,Close,Adj Close,Volume
2018-09-26,203.960007,203.960007,200.889999,201.570007,198.148499,82597
2018-09-27,201.029999,204.000000,200.309998,200.600006,197.194946,120231
2018-09-28,201.429993,203.139999,200.250000,200.639999,197.234268,116012
2018-10-01,200.820007,202.509995,200.460007,201.100006,197.686462,101717
2018-10-02,202.240005,202.779999,197.875000,200.110001,196.713272,161285
2018-10-03,201.770004,203.000000,199.729996,202.759995,199.318283,107366
2018-10-04,204.300003,204.779999,202.190002,203.779999,200.320969,177613
2018-10-05,204.000000,204.619995,202.970001,204.169998,200.704346,99922
2018-10-08,202.000000,204.710007,202.000000,202.380005,198.944748,60858
2018-10-09,196.970001,196.970001,188.000000,191.880005,188.622971,457246
2018-10-10,192.500000,198.679993,192.500000,198.119995,194.757034,246201
2018-10-11,194.580002,196.199997,186.100006,186.570007,183.403107,332879
2018-10-12,184.199997,188.110001,184.009995,186.490005,183.324463,232244
2018-10-15,185.070007,186.990005,183.500000,185.509995,182.361084,188686
2018-10-16,188.500000,188.610001,185.050003,185.850006,182.695328,144108
2018-10-17,187.000000,192.660004,187.000000,192.250000,188.986679,154276
2018-10-18,193.440002,193.630005,188.110001,188.520004,185.320007,189003
2018-10-19,186.470001,186.699997,183.139999,183.539993,180.424530,217781
2018-10-22,182.789993,183.539993,179.139999,179.850006,176.797165,286549
2018-10-23,178.000000,179.220001,171.000000,173.229996,170.289520,422092
2018-10-24,174.570007,179.899994,174.570007,178.440002,175.411102,283218
2018-10-25,173.440002,175.199997,172.520004,173.240005,170.299362,242123
2018-10-26,175.050003,175.539993,171.449997,173.559998,170.613937,197669
2018-10-29,173.000000,174.449997,172.500000,173.330002,170.387833,145366
2018-10-30,173.000000,175.000000,171.070007,175.000000,172.029480,172860
2018-10-31,176.009995,177.580002,173.149994,177.580002,174.565689,206584
2018-11-01,178.070007,181.259995,177.500000,179.380005,176.335144,191716
2018-11-02,180.000000,181.929993,177.059998,179.559998,176.512085,195425
2018-11-05,175.559998,176.789993,172.000000,172.729996,169.798019,249646
2018-11-06,172.500000,174.059998,171.559998,171.740005,168.824829,123415
2018-11-07,171.740005,172.289993,169.199997,171.289993,168.382462,252527
2018-11-08,173.070007,175.389999,172.119995,173.020004,170.083099,133092
2018-11-09,173.399994,176.690002,173.020004,176.130005,173.140305,166381
2018-11-12,176.089996,176.320007,173.250000,175.449997,172.471848,158921
2018-11-13,171.350006,172.000000,167.669998,168.020004,165.167984,205483
2018-11-14,167.300003,168.020004,159.889999,160.199997,157.480698,349541
2018-11-15,161.009995,164.229996,159.940002,161.279999,158.542374,281148
2018-11-16,161.630005,163.690002,159.320007,160.630005,157.903412,227063
2018-11-19,158.990005,160.000000,155.919998,156.029999,153.381485,237652
2018-11-20,155.899994,159.500000,155.220001,158.740005,156.045502,453379
2018-11-21,157.500000,163.740005,156.509995,162.660004,159.898956,322654
2018-11-22,166.000000,169.000000,166.000000,167.289993,164.450348,252277
2018-11-23,167.419998,168.250000,166.789993,167.429993,164.587982,274091
2018-11-26,166.979996,168.580002,166.500000,166.830002,163.998169,195858
2018-11-27,167.500000,170.449997,167.470001,169.190002,166.318115,169609
2018-11-28,170.449997,170.460007,167.339996,168.429993,165.570999,192270
2018-11-29,168.600006,172.889999,168.190002,172.699997,169.768524,257036
2018-11-30,173.000000,173.000000,168.869995,169.279999,166.406586,470456
2018-12-03,176.399994,176.399994,171.380005,173.000000,170.063446,167691
2018-12-04,172.000000,173.070007,169.089996,169.960007,167.075043,152137
2018-12-05,167.000000,171.029999,166.110001,170.710007,167.812317,137140
2018-12-06,171.570007,172.000000,167.729996,169.350006,166.475388,136625
2018-12-07,172.830002,174.800003,171.845001,174.399994,171.439667,258772
2018-12-10,172.000000,172.039993,165.220001,165.729996,162.916840,200080
2018-12-11,167.830002,170.789993,167.410004,170.479996,167.586212,156856
2018-12-12,170.000000,171.240005,166.360001,170.440002,167.546890,177197
2018-12-13,172.699997,172.869995,170.449997,171.889999,168.972275,99856
2018-12-14,170.660004,171.520004,169.089996,170.529999,167.635361,112092
2018-12-17,168.899994,175.759995,168.729996,175.220001,172.245758,153251
2018-12-18,175.990005,176.000000,171.300003,172.380005,169.453964,174909
2018-12-19,170.649994,172.929993,168.500000,170.559998,167.664841,158681
2018-12-20,170.630005,172.509995,169.729996,169.729996,166.848938,186246
2018-12-21,169.500000,170.190002,164.559998,166.029999,163.211746,275815
2018-12-24,169.259995,171.000000,166.289993,167.389999,164.548660,79840
2018-12-27,169.380005,173.610001,169.020004,173.539993,170.594269,139304
2018-12-28,174.000000,175.274994,172.850006,175.000000,172.029480,224354
2018-12-31,176.320007,176.500000,173.550003,173.570007,170.623764,101290
2019-01-02,173.570007,176.250000,173.570007,174.899994,171.931183,200503
2019-01-03,176.309998,179.000000,175.660004,177.800003,174.781967,140895
2019-01-04,176.940002,176.940002,172.169998,175.380005,172.403046,139413
2019-01-07,179.490005,179.490005,175.429993,175.990005,173.002686,92650
2019-01-08,175.990005,178.449997,173.600006,178.000000,174.978577,128963
2019-01-09,181.559998,184.770004,180.229996,183.259995,180.149277,144251
2019-01-10,184.199997,184.669998,182.350006,184.669998,181.535339,123729
2019-01-11,185.740005,187.800003,183.940002,184.070007,180.945541,123667
2019-01-14,184.990005,185.240005,182.660004,184.679993,181.545166,66114
2019-01-15,182.039993,185.949997,182.029999,185.789993,182.636322,103007
2019-01-16,186.000000,187.029999,184.770004,186.449997,183.285126,84337
2019-01-17,186.990005,187.630005,185.830002,187.559998,184.376282,119365
2019-01-18,188.839996,189.949997,188.350006,189.190002,185.978622,91507
2019-01-21,189.990005,189.990005,188.669998,188.800003,185.595245,79835
2019-01-22,188.000000,191.479996,187.679993,189.770004,186.548782,115473
2019-01-23,190.000000,193.089996,188.839996,193.070007,189.792770,138880
2019-01-24,193.320007,196.619995,193.000000,195.649994,192.328964,158339
2019-01-25,193.729996,196.740005,193.000000,195.919998,192.594391,169878
2019-01-29,194.199997,195.899994,191.580002,191.789993,188.534485,196772
2019-01-30,194.279999,194.279999,190.639999,191.770004,188.514832,159102
2019-01-31,193.800003,194.490005,192.169998,193.419998,190.136810,192033
2019-02-01,193.970001,196.729996,193.960007,194.259995,190.962555,128723
2019-02-04,195.979996,196.699997,193.990005,196.009995,192.682861,94098
2019-02-05,196.600006,196.949997,194.179993,194.470001,191.168991,145779
2019-02-06,192.710007,198.800003,192.570007,197.899994,194.540756,150066
2019-02-07,199.800003,199.800003,196.960007,197.539993,194.186874,170359
2019-02-08,197.539993,199.449997,196.600006,198.850006,195.474655,99529
2019-02-11,199.850006,200.369995,196.500000,197.720001,194.363831,107713
2019-02-12,196.330002,200.279999,195.779999,198.360001,194.992966,110071
2019-02-13,198.000000,198.339996,189.960007,194.300003,191.001892,213010
2019-02-14,194.289993,200.820007,194.279999,197.000000,193.656052,180148
