Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,77.669197,77.927803,77.122101,77.420502,55.967999,1304654
2014-01-03,77.082397,77.171898,76.783997,77.161903,55.781055,1141010
2014-01-06,77.380798,77.420502,77.042603,77.181801,55.795441,1364771
2014-01-07,77.102303,77.808403,77.102303,77.301201,55.881760,3289129
2014-01-08,77.768600,78.077003,77.261398,77.460297,55.996769,1862642
2014-01-09,77.579697,77.664200,77.132103,77.559799,56.068695,1833034
2014-01-10,77.430496,77.838303,77.181801,77.181801,55.795441,1460257
2014-01-13,77.331001,77.420502,76.405998,76.585098,55.364071,1652119
2014-01-14,76.087799,76.237000,75.391502,75.391502,54.501213,3242810
2014-01-15,76.087799,76.187202,75.600403,75.779404,54.781635,2038639
2014-01-16,75.799301,75.898804,75.112999,75.391502,54.501213,3898559
2014-01-17,75.292099,75.321899,74.715202,75.063301,54.263954,2462009
2014-01-20,74.794800,75.192596,74.416801,74.914101,54.156101,2132942
2014-01-21,74.695297,75.789398,74.466499,75.689903,54.716938,1794911
2014-01-22,75.709801,75.789398,74.968803,75.500900,54.580299,2509023
2014-01-23,75.610298,75.610298,74.536201,74.725098,54.019474,2509214
2014-01-24,74.585899,74.844498,74.297501,74.337196,53.739048,2384388
2014-01-28,73.601196,74.217903,73.103897,73.730499,53.300461,4861924
2014-01-29,74.148300,74.536201,73.640999,74.516296,53.868511,3118248
2014-01-30,73.770302,73.999100,73.640999,73.800102,53.350773,3684990
2014-01-31,74.347198,74.396896,73.601196,73.830002,53.372402,10577050
2014-02-03,73.611198,74.018997,73.367500,73.999100,53.494629,1769121
2014-02-04,73.103897,73.243202,72.755798,72.805496,52.631763,4946208
2014-02-05,73.044296,73.243202,71.751297,72.099403,52.121323,3982491
2014-02-06,72.387802,73.173599,72.387802,73.084000,52.833099,3152521
2014-02-07,73.501801,73.601196,72.845299,73.123802,52.861870,4328185
2014-02-10,73.790199,74.446602,73.621101,74.446602,53.818138,2917123
2014-02-11,74.595802,75.630203,74.446602,75.510902,54.587536,3837691
2014-02-12,76.495598,76.505501,74.963898,75.789398,54.788860,4218582
2014-02-13,75.888802,75.958504,75.292099,75.341797,54.465282,3588806
2014-02-14,75.709801,75.729698,75.302002,75.580498,54.637840,3655545
2014-02-17,73.700699,74.078598,73.611198,73.949303,54.785126,10342351
2014-02-18,74.048798,74.247704,73.869797,74.128403,54.917816,3810744
2014-02-19,74.347198,74.774902,74.098503,74.595802,55.264091,3785074
2014-02-20,74.436699,74.864403,73.999100,74.197998,54.969360,3343586
2014-02-21,74.705299,74.784798,74.396896,74.774902,55.396770,2535787
2014-02-24,74.794800,75.043404,74.695297,74.953903,55.529381,2420136
2014-02-25,75.341797,75.351700,74.725098,74.864403,55.463074,2726311
2014-02-26,74.715202,75.311996,74.605797,75.083199,55.625172,2695481
2014-02-27,74.814697,74.904198,74.745003,74.794800,55.411510,1371561
2014-02-28,75.093102,75.093102,74.207901,74.257698,55.013599,6919771
2014-03-03,74.347198,74.387001,73.432098,74.078598,54.880909,2425036
2014-03-04,73.889702,74.635597,73.601196,74.526199,55.212513,2833724
2014-03-05,74.933998,75.292099,74.794800,75.112999,55.647247,3873974
2014-03-06,75.112999,75.212502,74.804703,75.142899,55.669407,2522023
2014-03-07,75.292099,75.590401,74.894203,75.590401,56.000935,2941666
2014-03-10,75.292099,75.600403,74.943901,75.341797,55.816753,1905807
2014-03-11,75.590401,76.077797,75.391502,75.839104,56.185184,3490711
2014-03-12,75.371597,75.789398,74.993698,75.341797,55.816753,2791209
2014-03-13,75.560600,75.600403,75.142899,75.550697,55.971516,2593917
2014-03-14,74.695297,75.132896,74.605797,74.844498,55.448330,2203975
2014-03-17,74.595802,74.725098,74.367104,74.446602,55.153545,2647993
2014-03-18,74.794800,75.162804,74.665497,74.784798,55.404106,1967039
2014-03-19,74.595802,75.142899,74.595802,75.043404,55.595692,3209838
2014-03-20,75.123001,75.123001,74.347198,74.566002,55.242001,5763544
2014-03-21,74.904198,75.252296,74.615700,75.252296,55.750446,2975486
2014-03-24,74.804703,75.560600,74.705299,75.540703,55.964111,1706566
2014-03-25,75.381599,75.590401,75.162804,75.481003,55.919891,2475489
2014-03-26,75.650101,76.237000,75.401497,75.978302,56.288300,3233578
2014-03-27,75.451202,76.237000,75.441299,76.147400,56.413570,2707592
2014-03-28,76.386101,76.734299,76.172302,76.724297,56.840973,8420752
2014-03-31,77.082397,77.341003,76.853600,77.022697,57.062042,2853713
2014-04-01,77.171898,77.231598,76.306602,76.714401,56.833641,2162726
2014-04-02,76.913300,77.082397,76.316498,76.535301,56.700954,2012346
2014-04-03,76.565201,76.704399,76.326500,76.614899,56.759933,1651225
2014-04-04,76.306602,76.674599,76.177299,76.565201,56.723095,1903190
2014-04-07,76.137497,76.545303,76.087799,76.445801,56.634655,1277098
2014-04-08,76.416000,76.525398,76.207100,76.346397,56.561001,1483523
2014-04-09,76.604897,77.082397,76.604897,77.072403,57.098869,2552221
2014-04-10,77.241501,77.470299,77.152000,77.470299,57.393650,1847162
