Date,Open,High,Low,Close,Adj Close,Volume
2019-08-05,35.700001,35.750000,33.939999,34.009998,33.843689,345774
2019-08-06,31.480000,32.040001,29.790001,31.639999,31.485281,1110415
2019-08-07,32.270000,33.299999,31.264999,32.000000,31.843521,905543
2019-08-08,31.830000,32.480000,31.260000,32.410000,32.251514,715282
2019-08-09,33.310001,34.189999,32.889999,33.060001,32.898338,782566
2019-08-12,32.990002,33.110001,32.509998,33.110001,32.948093,406365
2019-08-13,32.810001,33.220001,32.380001,33.160000,32.997849,474323
2019-08-14,33.790001,34.130001,33.150002,33.730000,33.565060,719801
2019-08-15,32.639999,32.720001,31.950001,32.119999,31.962933,878327
2019-08-16,31.950001,32.439999,31.620001,32.080002,31.923132,782188
2019-08-19,32.369999,33.669998,32.310001,33.669998,33.505352,690878
2019-08-20,35.369999,36.000000,33.119999,35.860001,35.684647,1758998
2019-08-21,35.419998,36.000000,34.599998,35.900002,35.724453,1166194
2019-08-22,36.240002,36.490002,35.830002,36.099998,35.923470,794412
2019-08-23,35.889999,36.169998,35.160000,36.169998,35.993130,598394
2019-08-26,34.759998,36.060001,34.430000,36.000000,35.823959,667358
2019-08-27,36.209999,36.910000,36.020000,36.880001,36.699657,711532
2019-08-28,36.900002,37.930000,36.500000,37.610001,37.426090,736497
2019-08-29,37.560001,37.619999,36.169998,36.570000,36.391174,2005749
2019-08-30,36.990002,37.369999,36.610001,36.770000,36.590195,600801
2019-09-02,36.610001,37.080002,36.380001,36.810001,36.630001,345256
2019-09-03,null,null,null,null,null,null
2019-09-04,36.410000,36.830002,35.919998,36.740002,36.740002,552270
2019-09-05,36.610001,36.950001,36.290001,36.740002,36.740002,559820
2019-09-06,37.160000,38.189999,36.889999,37.040001,37.040001,637597
2019-09-09,37.099998,38.099998,36.830002,37.970001,37.970001,555472
2019-09-10,37.560001,37.560001,36.340000,36.730000,36.730000,665234
2019-09-11,36.299999,36.349998,35.400002,36.240002,36.240002,515452
2019-09-12,36.240002,36.700001,35.520000,35.720001,35.720001,636862
2019-09-13,35.250000,35.939999,34.840000,35.090000,35.090000,600646
2019-09-16,34.500000,35.209999,33.980000,34.130001,34.130001,815419
