stock,date,actual_price,predicted_price,price_prev_day,deviation,movement
ALU.AX,09/17/2019,,34.147376589804736,34.130001,0.017375589804735653,UP
ALU.AX,09/18/2019,,34.16475217960947,34.147376589804736,0.017375589804735653,UP
ALU.AX,09/19/2019,,34.18212776941421,34.16475217960947,0.017375589804735653,UP
