stock,date,actual_price,predicted_price,price_prev_day,deviation,movement
IAG.AX,09/17/2019,,7.929766394662502,7.94,-0.010233605337498513,DOWN
IAG.AX,09/18/2019,,7.919532789325003,7.929766394662502,-0.010233605337498513,DOWN
IAG.AX,09/19/2019,,7.909299183987504,7.919532789325003,-0.010233605337498513,DOWN
