Date,Open,High,Low,Close,Adj Close,Volume
2019-08-05,82.000000,82.430000,81.315002,81.430000,79.062729,1373507
2019-08-06,79.839996,80.290001,79.199997,79.800003,77.480118,4177911
2019-08-07,77.809998,79.470001,77.470001,78.699997,76.412094,6919201
2019-08-08,77.599998,78.959999,77.500000,78.959999,76.664536,4315824
2019-08-09,79.610001,79.800003,79.089996,79.419998,77.111160,4335354
2019-08-12,79.459999,79.989998,79.135002,79.940002,77.616051,2131570
2019-08-13,79.559998,80.000000,79.250000,79.459999,77.150002,3347281
2019-08-14,77.400002,77.410004,76.330002,76.629997,76.629997,6351228
2019-08-15,75.099998,75.800003,74.339996,74.339996,74.339996,5335767
2019-08-16,74.449997,75.250000,74.449997,75.120003,75.120003,3014001
2019-08-19,75.940002,76.290001,75.800003,76.290001,76.290001,2682547
2019-08-20,76.699997,77.250000,76.430000,77.129997,77.129997,3950231
2019-08-21,76.870003,77.125000,76.550003,77.019997,77.019997,2970370
2019-08-22,77.480003,77.480003,76.989998,77.099998,77.099998,1964387
2019-08-23,77.019997,77.400002,76.610001,77.400002,77.400002,1815994
2019-08-26,76.309998,76.760002,75.809998,76.760002,76.760002,1815254
2019-08-27,76.800003,77.250000,76.730003,77.150002,77.150002,2359061
2019-08-28,76.610001,76.820000,76.320000,76.800003,76.800003,1997056
2019-08-29,77.000000,77.480003,76.919998,77.410004,77.410004,2988307
2019-08-30,77.769997,79.050003,77.519997,79.050003,79.050003,6147476
2019-09-02,78.900002,79.290001,78.639999,78.940002,78.940002,1826554
2019-09-03,null,null,null,null,null,null
2019-09-04,77.889999,78.690002,77.790001,78.690002,78.690002,2505318
2019-09-05,79.000000,79.589996,78.809998,79.250000,79.250000,2099227
2019-09-06,79.510002,79.709999,79.419998,79.540001,79.540001,2777704
2019-09-09,79.400002,80.000000,79.349998,79.809998,79.809998,2167582
2019-09-10,79.989998,80.330002,79.680000,79.889999,79.889999,2718563
2019-09-11,80.150002,80.599998,80.010002,80.599998,80.599998,2757774
2019-09-12,81.290001,81.459999,81.099998,81.349998,81.349998,2795277
2019-09-13,81.750000,82.239998,81.709999,82.139999,82.139999,3497608
2019-09-16,81.610001,81.940002,81.370003,81.690002,81.690002,2992334
