stock,date,actual_price,predicted_price,price_prev_day,deviation,movement
SAR.AX,09/17/2019,,3.462668386395139,3.43,0.0326683863951386,UP
SAR.AX,09/18/2019,,3.4953367727902775,3.462668386395139,0.0326683863951386,UP
SAR.AX,09/19/2019,,3.5280051591854162,3.4953367727902775,0.0326683863951386,UP
