stock,date,actual_price,predicted_price,price_prev_day,deviation,movement
ASX.AX,16/09/2019,79.970001,Actual Price on 16th,NA,NA,NA
ASX.AX,09/17/2019,81.339996,79.95801013374899,79.970001,-0.011990866251015073,DOWN
ASX.AX,09/18/2019,81.459999,79.94601926749797,79.95801013374899,-0.011990866251015073,DOWN
ASX.AX,09/19/2019,81.809998,79.93402840124696,79.94601926749797,-0.011990866251015073,DOWN
ASX.AX,09/20/2019,81.849998,79.92203753499595,79.93402840124696,-0.011990866251015073,DOWN
ASX.AX,09/21/2019,81.980003,79.91004666874494,79.92203753499595,-0.011990866251015073,DOWN
