stock,date,actual_price,predicted_price,price_prev_day,deviation,movement
COH.AX,09/17/2019,,207.4435083476517,207.440002,0.0035063476516900205,UP
COH.AX,09/18/2019,,207.44701469530338,207.4435083476517,0.0035063476516900205,UP
COH.AX,09/19/2019,,207.45052104295507,207.44701469530338,0.0035063476516900205,UP
